facility_id,facility_name,primary_sector,state,scope1,scope2_estimated,scope3_estimated,ipcc_bucket,confidence,scope2_3_methodology_note
1004272,PG&E HINKLEY COMPRESSOR STATION,Petroleum and Natural Gas Systems,CA,59971.538,2399,17392,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004274,FutureFuel Chemical Company,Chemicals,AR,164909.444,22593,165404,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004276,CHS-Rochelle,Other,IL,192859.218,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Waste,NJ,65373.226,8956,65569,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004283,Wheelabrator Bridgeport L.P.,Waste,CT,309543.362,42407,310472,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004288,PINNACLE ETHANOL LLC d/b/a POET BIOREFINING - CORNING,Other,IA,110032.736,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004291,HF SINCLAIR EL DORADO REFINING LLC,Chemicals,KS,1851451.162,253649,1857006,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004292,Weyerhaeuser NR- Columbia Falls,Other,MT,40706.242,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004295,PRATT & WHITNEY MIDDLETOWN,Other,CT,31813.526,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004300,Onsemi East Fishkill Facility,Other,NY,127631.3529204,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004302,Beaver Gas Plant,Petroleum and Natural Gas Systems,OK,55504.986,2220,16096,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004305,Phillips 66 BAYWAY REFINERY,Chemicals,NJ,2112076.454,289354,2118413,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004307,ALBEMARLE CORPORATION-SOUTH PLANT,Chemicals,AR,73523.124,10073,73744,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004313,Worthington Landfill,Waste,IN,35132.75,4813,35238,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004315,"MITSUBISHI CHEMICAL AMERICA, INC. - POLYESTER FILM DIVISION",Other,SC,30446.836,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004317,General Motors LLC Wentzville,Other,MO,69168.64,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004325,"MICRON TECHNOLOGY, INC.",Other,ID,60486.195,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004328,JANESVILLE CITY/ROCK COUNTY LANDFILL,Waste,WI,143192.5,19617,143622,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004332,GREEN PLAINS SHENANDOAH LLC,Other,IA,101170.12,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004335,ALL PURPOSE LANDFILL,Waste,CA,39544,5418,39663,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004340,"PCS NITROGEN FERTILIZER, L.P.",Chemicals,GA,1566702.416,214638,1571403,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004343,Pfizer,Chemicals,MA,47362.816,6489,47505,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004345,ELEMENT RESOURCES-GARFIELD FACILITY LLC,Metals,IN,44386.692,6081,44520,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004347,Pike Co. Landfill,Waste,KY,47953,6570,48097,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004356,Columbia Gas Transmission LLC Kenova CS,Petroleum and Natural Gas Systems,WV,27472.734,1099,7967,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004357,Columbia Gas Transmission LLC Lost River CS,Petroleum and Natural Gas Systems,WV,93242.72,3730,27040,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004365,TROPICANA MANUFACTURING CO INC,Other,FL,126879.382,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004368,INEOS CHOCOLATE BAYOU PLANT,Chemicals,TX,2510015.376,343872,2517545,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004373,UNIVERSITY OF NOTRE DAME,Other,IN,122566.19,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004375,CARMEUSE LIME & STONE ROCKWELL OPERATION,Minerals,WI,160190.21,21946,160671,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004381,"Coffeyville Resources Refining & Marketing, LLC",Chemicals,KS,1000741.05,137102,1003743,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004382,Carthage,Petroleum and Natural Gas Systems,TX,82000.654,3280,23780,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004384,Hidden Valley Landfill,Waste,WA,5313,728,5329,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004385,Central Plains Cement Company LLC,Minerals,MO,745107.296,102080,747343,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004386,MISSISSIPPI LIME COMPANY,Minerals,MO,2525594.148,346006,2533171,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004388,GEORGIA INSTITUTE OF TECHNOLOGY,Other,GA,33909.072,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004412,GE GLOBAL RESEARCH CENTER,Other,NY,18259.29,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004423,City of Greenville Closed Landfill,Waste,SC,23786.75,3259,23858,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004434,Carpenter Technology - Latrobe Operations,Metals,PA,61338.532,8403,61523,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004442,Air Products LLC - Corpus Christi,Chemicals,TX,160648,22009,161130,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004459,WYOMING REFINING COMPANY,Petroleum Product Suppliers,WY,156346.336,6254,45340,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004465,American Canyon Landfill,Waste,CA,33076.5,4531,33176,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004467,OHIO COUNTY BALEFILL LANDFILL,Waste,KY,30310.65,4153,30402,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004470,CATERPILLAR INCORPORATED,Other,IN,33561.97,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004478,"USS-UPI, LLC",Metals,CA,28086.444,3848,28171,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004480,MISSISSIPPI COUNTY LANDFILL,Waste,AR,95717.45,13113,96005,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004485,UNION COUNTY REGIONAL MSW LANDFILL,Waste,SC,141816,19429,142241,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004491,CHARLES M HINTON JR REGIONAL LANDFILL,Waste,TX,282235.45,38666,283082,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004492,WESTHOLLOW TECHNOLOGY CENTER,Other,TX,19917.776,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004493,GERDAU AMERISTEEL,Metals,TN,88005.124,12057,88269,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004499,Chaco Gas Plant,Petroleum and Natural Gas Systems,NM,335243.11,13410,97221,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004500,ESSITY PROFESSIONAL HYGIENE NORTH AMERICA LLC BARTON OPERATIONS,Pulp and Paper,AL,67703.146,9275,67906,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004504,ISP LIMA LLC,Chemicals,OH,92551.402,12680,92829,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004511,ABC COKE,Metals,AL,159778.754,21890,160258,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004517,MISSISSIPPI LIME CO - VERONA PLANT,Minerals,KY,322597.484,44196,323565,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004520,NORTHWESTERN UNIVERSITY,Other,IL,74623.42,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004521,OXBOW CALCINING LLC,Petroleum and Natural Gas Systems,OK,352611.478,14104,102257,Energy,Good,"v1 estimate: Hertwich & Wood (2018) 'Energy' sector ratio (0.33x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004528,JIM BEAM BRANDS COMPANY,Other,KY,52992.51,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004529,JIM BEAM BRANDS COMPANY,Other,KY,28006.944,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004530,"MGPI of Indiana, LLC",Other,IN,65360.604,NA,NA,NA,Unresolved -- needs further inspection before mapping,"Unresolved sector ('Other') -- left NA pending further investigation, not a real zero."
1004531,"WHEELABRATOR SOUTH BROWARD, INC - RESOURCE RECOVERY FACILITY",Waste,FL,289415.078,39650,290283,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
1004536,"Greif Packaging, LLC",Pulp and Paper,OH,64836.356,8883,65031,Industry,Good,"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Good."
1004540,Wheelabrator Lisbon Inc.,Waste,CT,75615.104,10359,75842,Industry,Weak (no dedicated waste sector in paper),"v1 estimate: Hertwich & Wood (2018) 'Industry' sector ratio (1.14x Scope 1 combined, 12%/88% Scope2:Scope3 split borrowed from the paper's Industry sector only). Confidence: Weak (no dedicated waste sector in paper)."
